make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
infiniti,q45,1 generation,1989,1996,sedan,q45 at,sedan,,5,5075,1825,1430,2880,1570,1570,1750,,,,,,,,,,,,,,396,injector,,v-type,8,,gasoline,4,,93,82,,,4000,,,4494,282,6000,rear wheel drive,,4,,automatic,13.8,,,85,,246,,,95,,helical springs,disc,ventilated disc,helical springs,,,,,,,,,,1,0,0,1
infiniti,q45,2 generation,1996,2001,sedan,q41 at,sedan,,5,5070,1820,1440,2830,1540,1540,1760,,140,,,,,,,,,,,,378,injector,,v-type,8,,gasoline,4,,93,76,,,4000,,,4130,269,5600,rear wheel drive,,4,,automatic,,,,85,,232,,,95,,helical springs,disc,ventilated disc,helical springs,,,,,,,,,,1,0,0,1
infiniti,q45,3 generation,2001,2006,sedan,q45 at,sedan,,5,5000,1840,1490,2870,1580,1560,1770,,140,,,,,,,,,,,,446,injector,,v-type,8,,gasoline,4,,92,82,,,4000,,,4494,340,6400,rear wheel drive,,5,,automatic,12.5,,,85,5,230,,,95,,helical springs,disc,ventilated disc,helical springs,,,,,,,,,,1,0,0,1
