make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,speed coupe 2-doors,6.0 w12 awd at,coupe,,4,4818,1947,1391,2746,1667,1663,2320,,,,,,,,2750,,358,,,358,820,direct injection,,w-type,12,,gasoline,4,turbo,84,90,,,2000,,,5998,635,5900,all wheel drive (awd),,8,,automatic,14.6,410|870,euro vi,90,4.1,331,21.8,,98,10.3,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,speed coupe 2-doors,6.0 w12 awd at,coupe,,4,4818,1947,1391,2746,1667,1663,2320,,,,430,,,,2750,,358,,,358,840,direct injection,,w-type,12,,gasoline,4,turbo,84,90,,,2000,,,5998,642,5900,all wheel drive (awd),,8,,automatic,14.6,410|870,euro vi,90,4.1,332,21.8,,98,10.3,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,supersports cabriolet 2-doors,6.0 w12 awd at,cabriolet,,4,4818,1944,1390,2746,1664,1655,2455,,140,,445,,,,2900,,358,,,358,1017,multi-point fuel injection,,w-type,12,,gasoline,4,biturbo,84,90,,,4500,,present,5998,710,5900,all wheel drive (awd),,8,11.3,automatic,17.8,370|820,euro vi,90,3.9,330,24.4,,98,11,"independent, pneumatic","ventilated disc, perforated","ventilated disc, perforated","independent, pneumatic",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,supersports coupe 2-doors,6.0 w12 awd at,coupe,,4,4818,1944,1391,2746,1664,1655,2280,,140,,470,,,,2750,,358,,,358,1017,multi-point fuel injection,,w-type,12,,gasoline,4,biturbo,84,90,,,4500,,present,5998,710,5900,all wheel drive (awd),,8,11.3,automatic,15.7,370|840,euro vi,90,3.5,336,24.3,,98,10.7,"independent, pneumatic","ventilated disc, perforated","ventilated disc, perforated","independent, pneumatic",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,v8 cabriolet 2-doors,4.0 v8 awd at,cabriolet,,4,4807,1947,1400,2746,,,2470,,,,,,,,2900,,260,,,260,660,direct injection,,v-type,8,,gasoline,4,turbo,,,,,1700,,,3993,507,6000,all wheel drive (awd),,8,,automatic,10.9,"570|1,130",euro vi,90,5,301,15.9,,98,8,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,v8 coupe 2-doors,4.0 v8 awd at,coupe,,4,4807,1947,1401,2746,,,2295,,,,,,,,2750,,358,,,358,660,direct injection,,v-type,8,,gasoline,4,turbo,,,,,1700,,,3993,507,6000,all wheel drive (awd),,8,,automatic,10.6,"580|1,170",euro vi,90,4.8,305,15.5,,98,7.7,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,v8 s cabriolet 2-doors,4.0 v8 awd at,cabriolet,,4,4818,1947,1390,2746,,,2470,,,,,,,,2900,,260,,,260,680,direct injection,,v-type,8,,gasoline,4,turbo,,,,,1700,,,3993,528,6000,all wheel drive (awd),,8,,automatic,11.1,"560|1,110",euro vi,90,4.7,308,16.1,,98,8.1,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,2 generation [redesign],2015,2020,v8 s coupe 2-doors,4.0 v8 awd at,coupe,,4,4818,1947,1391,2746,,,2295,,,,,,,,2750,,358,,,358,680,direct injection,,v-type,8,,gasoline,4,turbo,,,,,1700,,,3993,528,6000,all wheel drive (awd),,8,,automatic,10.7,"570|1,150",euro vi,90,4.5,309,15.7,,98,7.8,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,3 generation,2018,2020,cabriolet,6.0 awd amt,cabriolet,,4,4850,1964,1399,2849,1672,1664,2414,,,,451,,,,2865,,235,,,235,900,direct injection,,w-type,12,,gasoline,4,biturbo,84,90,,,4500,,present,5950,635,6000,all wheel drive (awd),,8,,robot,,,,90,3.8,333,,,98,,"independent, pneumatic, multi wishbone, stabilizer bar",ventilated disc,ventilated disc,"independent, pneumatic, double wishbone, stabilizer bar",,,,,,,,,,54353,6195,2707,63255
bentley continental gt,bentley,continental gt,3 generation,2018,2020,coupe,6.0 awd amt,coupe,,4,4850,1966,1405,2851,1672,1664,2244,,,,471,,,,2725,1380/1420,358,,,358,900,direct injection,,w-type,12,,gasoline,4,biturbo,84,90,,,4500,,present,5950,635,6000,all wheel drive (awd),,8,,robot,12.2,540|950,,90,3.7,333,16.7,,98,9.5,"independent, pneumatic, multi wishbone, stabilizer bar",ventilated disc,ventilated disc,"independent, pneumatic, double wishbone, stabilizer bar",,,,,,,,,,54353,6195,2707,63255
bentley eight,bentley,eight,1 generation,1984,1992,sedan,6.8 at,,,5,5310,1890,1490,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,great britain,4,,,,,,888,49,44,981
bentley flying spur,bentley,flying spur,1 generation,2013,2020,s sedan 4-doors,4.0 v8 awd at,sedan,,5,5295,1976,1488,3065,1643,1642,2417,,105,,555,,,,2972,,442,,,442,680,multi-point fuel injection,,v-type,8,,gasoline,4,turbo,84,89,,,1700,,,3993,528,6000,all wheel drive (awd),,8,,automatic,10.9,"570|1,130",euro vi,90,4.9,306,15.9,,98,8,"independent, spring",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,44,1,5,50
bentley flying spur,bentley,flying spur,1 generation,2013,2020,s sedan 4-doors,6.0 w12 awd at,sedan,,5,5299,1984,1488,3066,,,2475,,,,497,,,,2972,,475,,,475,820,multi-point fuel injection,,w-type,12,,gasoline,4,biturbo,84,90,,,2000,,present,5998,635,6000,all wheel drive (awd),,8,,automatic,14.7,410|880,euro vi,90,4.5,325,22.2,,95,10.2,"multi wishbone, stabilizer bar",ventilated disc,ventilated disc,"independent, multi wishbone, stabilizer bar",,,,,,,,,,44,1,5,50
bentley flying spur,bentley,flying spur,1 generation,2013,2020,sedan 4-doors,4.0 v8 awd at,sedan,,5,5299,1984,1488,3066,1643,1642,2417,,105,,,,,,2972,,475,,,475,660,multi-point fuel injection,,v-type,8,,gasoline,4,twin-scroll,84,89,,,1700,,,3993,507,6000,all wheel drive (awd),,8,,automatic,10.9,"570|1,130",,90,5.2,295,15.9,,95,8,"pneumatic, multi wishbone, trapezoidal wishbone, stabilizer bar",ventilated disc,ventilated disc,"pneumatic, multi wishbone, stabilizer bar",,,,,,,,,,44,1,5,50
bentley flying spur,bentley,flying spur,1 generation,2013,2020,sedan 4-doors,6.0 w12 awd at,sedan,,5,5299,1924,1488,3066,,,2475,,,,497,,,,2972,,475,,,475,800,direct injection,,w-type,12,,gasoline,4,biturbo,84,90,,,1700,,present,5998,625,6000,all wheel drive (awd),,8,,automatic,14.7,410|880,,90,4.6,320,22.2,,95,10.2,"multi wishbone, stabilizer bar",ventilated disc,ventilated disc,"independent, multi wishbone, stabilizer bar",,,,,,,,,,44,1,5,50
bentley flying spur,bentley,flying spur,2 generation,2019,2019,sedan,"4.0 l, 507 hp, gasoline, automatic transmission, all-wheel drive (4wd)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1,5,50
bentley flying spur,bentley,flying spur,2 generation,2019,2019,sedan,"4.0 l, 528 hp, gasoline, automatic transmission, all-wheel drive (4wd)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1,5,50
bentley flying spur,bentley,flying spur,2 generation,2019,2019,sedan,"6.0 l, 625 hp, gasoline, automatic transmission, all-wheel drive (4wd)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1,5,50
bentley flying spur,bentley,flying spur,2 generation,2019,2019,sedan,"6.0 l, 635 hp, gasoline, automatic transmission, all-wheel drive (4wd)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,1,5,50
bentley mulsanne,bentley,mulsanne,1 generation,1984,1992,sedan,6.75i at,sedan,,5,5270,1885,1485,3060,1550,1555,2350,,135,,,,,,2800,,500,,,500,658,multi-point fuel injection,,v-type,8,,gasoline,4,,104,99,,,2250,,,6752,218,4200,rear wheel drive,,3,,automatic,16.1,440|820,,107,7,233,24.5,,92,13.1,double wishbone,disc,ventilated disc,double wishbone,,,,,,,,,,1330,138,93,1561
bentley mulsanne,bentley,mulsanne,2 generation,2010,2016,sedan 4-doors,6.75 at,sedan,,4,5575,1926,1521,3266,1615,1652,2585,,,,,,,,3090,1535/1640,443,,,443,1020,multi-point fuel injection,,v-type,8,,gasoline,4,biturbo,,,,,1750,,present,6750,512,4200,rear wheel drive,,8,,automatic,16.9,380|810,euro iv,96,5.3,296,25.3,,95,11.8,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, multi wishbone",,,,,,,,,,1330,138,93,1561
bentley mulsanne,bentley,mulsanne,2 generation [redesign],2016,2020,ewb sedan 4-doors,6.75 v8 at,sedan,,4,5825,1926,1541,3516,1605,1651,2730,,140,,,,,,3200,,443,,,443,1020,multi-point fuel injection,,v-type,8,,gasoline,2,biturbo,104,99,,,1750,,,6752,512,4000,rear wheel drive,,8,,automatic,15,410|950,euro vi,96,5.5,296,23.4,,95,10.1,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,1330,138,93,1561
bentley mulsanne,bentley,mulsanne,2 generation [redesign],2016,2020,sedan,6.75 v8 at,sedan,,4,5575,1926,1521,3266,1605,1651,2685,,140,,,,,,3200,,443,,,443,1020,multi-point fuel injection,,v-type,8,,gasoline,2,biturbo,104,99,,,1750,,,6752,512,4000,rear wheel drive,,8,,automatic,15,410|950,euro vi,96,5.3,296,23.4,,95,10.1,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,1330,138,93,1561
bentley mulsanne,bentley,mulsanne,2 generation [redesign],2016,2020,speed sedan 4-doors,6.75 v8 at,sedan,,4,5575,1926,1521,3266,1605,1651,2685,,140,,,,,,3200,,443,,,443,1100,multi-point fuel injection,,v-type,8,,gasoline,4,biturbo,,,,,1750,,present,6752,537,4000,rear wheel drive,,8,,automatic,15,410|950,euro vi,96,4.9,305,23.4,,95,10.1,"independent, pneumatic elastic element",ventilated disc,ventilated disc,"independent, pneumatic elastic element",,,,,,,,,,1330,138,93,1561
bentley turbo r,bentley,turbo r,1 generation,1993,1998,sedan,6.75i at turbo,sedan,,5,5294,2110,1485,3062,,,2390,,,,,,,,,,,,,,750,multi-point fuel injection,,v-type,8,,gasoline,2,turbo,,,,,2000,,,6747,389,4000,rear wheel drive,,4,,automatic,17.8,,,,6,241,25.7,,95,13.3,strut,disc,ventilated disc,double wishbone,,,,,,,,,,12122,906,975,14003
