make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
subaru forester,subaru,forester,3 generation,2007,2011,crossover,2.5xs mt,crossover,,5,4560,1780,1700,2615,1530,1530,1495,,220,,,,,,,,1660,,,450,235,multi-point fuel injection,,opposed,4,,gasoline,4,,94,90,,,4400,,,2498,172,6000,all wheel drive (awd),,5,10.6,manual,9.3,470|830,euro iv,60,9.2,194,12.9,,95,7.2,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation,2007,2011,crossover,2.5xt e-at,crossover,,5,4560,1780,1700,2615,1530,1530,1575,,225,,425,,,,2000,,1660,,,450,320,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,99,79,,,2800,,,2457,230,5200,all wheel drive (awd),,4,10.6,automatic,10.5,410|730,euro iv,60,7.9,207,14.5,,95,8.2,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation,2007,2011,crossover,2.5xt mt,crossover,,5,4560,1780,1700,2615,1530,1530,1525,,225,,475,,,,2000,,1660,,,450,320,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,99,79,,,2800,,,2457,230,5200,all wheel drive (awd),,5,10.6,manual,10.5,420|730,euro iv,60,7.1,214,14.4,,95,8.2,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.0 e-at,crossover,,5,4560,1780,1700,2615,1530,1530,1450,,215,,,,,,,,1660,,,450,191,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,3200,,,1994,148,6000,all wheel drive (awd),,4,10.6,automatic,,,euro iv,60,,,,,95,,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.0 e-at,crossover,,5,4560,1780,1700,2615,1530,1530,1500,,215,3515,515,,,,2015,,1660,,,450,198,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,4200,,,1994,150,6000,all wheel drive (awd),,4,10.6,automatic,8.2,560|910,euro iv,60,12.4,185,10.8,,95,6.6,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.0 mt,crossover,,5,4560,1780,1700,2615,1530,1530,1430,,215,,,,,,,,1660,,,450,191,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,3200,,,1994,148,6000,all wheel drive (awd),,5,10.6,manual,,,euro iv,60,,,,,95,,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.0 mt,crossover,,5,4560,1780,1700,2615,1530,1530,1490,,215,4015,525,,,,2015,,1660,,,450,198,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,4200,,,1994,150,6000,all wheel drive (awd),,5,10.6,manual,8.1,570|900,euro iv,60,10.7,185,10.6,,95,6.7,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.0d mt,crossover,,5,4560,1780,1675,2615,1530,1530,1515,,215,4050,535,,,,2050,,1660,,,450,350,common rail,,opposed,4,,diesel,4,turbo,86,86,,,2400,,,1998,147,3600,all wheel drive (awd),,6,10.6,manual,5.9,"850|1,150",euro iv,60,10.4,186,7.1,,diesel,5.2,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.0xt e-at,crossover,,5,4560,1780,1700,2615,1530,1530,1490,,225,,275,,,,1765,,1660,,,450,319,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,84,90,,,2800,,,1994,230,5600,all wheel drive (awd),,4,10.6,automatic,,,euro iv,60,,,,,95,,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.0xt mt,crossover,,5,4560,1780,1700,2615,1530,1530,1470,,225,,275,,,,1745,,1660,,,450,319,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,84,90,,,2800,,,1994,230,5600,all wheel drive (awd),,5,10.6,manual,,,euro iv,60,,,,,95,,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.5s-edition e-at,crossover,,5,4560,1780,1675,2615,1530,1530,1585,,225,3500,415,,,,2000,,1660,,,450,347,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,99,79,,,4800,,,2457,263,6000,all wheel drive (awd),,5,10.6,automatic,10.5,410|760,euro iv,60,6.5,228,14.8,,95,7.9,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.5xs e-at,crossover,,5,4560,1780,1700,2615,1530,1530,1495,,220,,,,,,,,1660,,,450,235,multi-point fuel injection,,opposed,4,,gasoline,4,,94,90,,,4100,,,2498,172,5800,all wheel drive (awd),,4,10.6,automatic,9.3,480|800,euro iv,60,10.2,185,12.5,,95,7.5,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.5xs mt,crossover,,5,4560,1780,1700,2615,1530,1530,1480,,220,,,,,,,,1660,,,450,235,multi-point fuel injection,,opposed,4,,gasoline,4,,94,90,,,4100,,,2498,172,5800,all wheel drive (awd),,5,10.6,manual,9.3,470|830,euro iv,60,9.2,194,12.9,,95,7.2,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.5xt e-at,crossover,,5,4560,1780,1700,2615,1530,1530,1535,,225,3500,465,,,,2000,,1660,,,450,320,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,99,79,,,2800,,,2457,230,5200,all wheel drive (awd),,4,10.6,automatic,10.5,410|730,euro iv,60,7.9,207,14.5,,95,8.2,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.5xt e-at ts,crossover,,5,4560,1780,1660,2615,1530,1530,1540,,200,3400,460,,,,2000,,1660,,,450,347,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,99,79,,,4800,,,2457,263,6000,all wheel drive (awd),,5,10.6,automatic,10.5,410|760,euro iv,60,6.5,228,14.8,,95,7.9,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,3 generation [redesign],2011,2013,crossover,2.5xt mt,crossover,,5,4560,1780,1700,2615,1530,1530,1520,,225,4000,480,,,,2000,,1660,,,450,320,multi-point fuel injection,,opposed,4,,gasoline,4,turbo,99,79,,,2800,,,2457,230,5200,all wheel drive (awd),,5,10.6,manual,10.5,420|730,euro iv,60,7.1,214,14.4,,95,8.2,"independent, multi wishbone, double wishbone",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0 xt lineartronic,crossover,,5,4595,1795,1695,2640,1545,1550,1590,,220,,275,,,,1865,,1577,,,505,350,direct injection,,opposed,4,,gasoline,4,turbo,86,86,,,4800,,,1998,253,5600,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),,,euro v,60,,,,,95,,"independent, double wishbone, spring, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0 xt lineartronic,crossover,,5,4595,1795,1695,2640,1545,1550,1590,,220,,275,,,,1865,,1577,,,505,350,direct injection,,opposed,4,,gasoline,4,turbo,86,86,,,5600,,,1998,280,5700,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),,,euro v,60,,,,,95,,"independent, double wishbone, spring, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0d mt,crossover,,5,4595,1795,1695,2640,1545,1550,1531,,220,4080,549,,,,2080,,1577,,,505,350,common rail,,opposed,4,,diesel,4,turbo,86,86,,,2400,,,1998,147,3600,all wheel drive (awd),,6,10.6,manual,5.7,"820|1,150",euro v,60,10.2,190,7.3,,diesel,5.2,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0i lineartronic,crossover,,5,4595,1795,1695,2640,1545,1550,1470,,220,,275,,,,1745,,1577,,,505,196,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,4200,,,1995,148,6200,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),,,euro v,60,,,,,95,,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0i lineartronic awd,crossover,,5,4595,1795,1735,2640,1545,1550,1499,,220,3515,426,,,,2015,1080/1095,1577,,,505,195,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,4200,,present,1995,150,6200,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),6.5,"740|1,090",euro v,60,11.8,192,8.1,,95,5.5,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0i mt,crossover,,5,4595,1795,1695,2640,1545,1550,1440,,220,,275,,,,1715,,1577,,,505,196,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,4200,,,1995,148,6200,all wheel drive (awd),,6,10.6,manual,,,euro v,60,,,,,95,,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0i mt awd,crossover,,5,4595,1795,1735,2640,1545,1550,1469,,220,3515,470,,,,2015,1080/1095,1577,,,505,195,multi-point fuel injection,,opposed,4,,gasoline,4,,84,90,,,4200,,present,1995,150,6200,all wheel drive (awd),,6,10.6,manual,6.9,"710|1,000",euro v,60,10.6,190,8.5,,95,6,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0xt lineartronic,crossover,,5,4595,1795,1695,2640,1545,1550,,,220,,,,,,,,1577,,,505,350,direct injection,,opposed,4,,gasoline,4,turbo,86,86,,,5600,,,1998,276,5700,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),,,euro v,60,,,,,95,,"independent, double wishbone, spring, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.0xt lineartronic awd,crossover,,5,4595,1795,1735,2640,1545,1550,1502,,220,4110,608,,,,2110,1095/1095,1577,,,505,350,direct injection,,opposed,4,,gasoline,4,turbo,86,86,,,3600,,present,1998,241,5600,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.5,540|860,euro v,60,7.5,221,11.2,,95,7,"independent, double wishbone, spring, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.5i lineartronic awd,crossover,,5,4595,1795,1735,2640,1545,1550,1508,,220,3515,426,,,,2015,,1577,,,505,235,multi-point fuel injection,,opposed,4,,gasoline,4,,94,90,,,4100,,present,2498,171,5800,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.2,550|900,euro v,60,9.9,196,10.9,,95,6.7,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation,2012,2016,crossover,2.5i s awd,crossover,,5,4595,1795,1735,2640,1545,1550,1513,,220,3515,426,,,,2015,,1577,,,505,235,multi-point fuel injection,,opposed,4,,gasoline,4,,94,90,,,4100,,present,2498,171,5800,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.2,550|900,euro v,60,9.9,196,10.9,,95,6.7,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [2th redesign],2016,2018,suv 5 doors,2.0 cvt 4wd,,,5,4610,1795,1735,2640,,,1625,225/60/r17  225/55/r18,,,,1555,1545,220,2080,,1548,,,488,350,,,opposed,4,"15,2",diesel,4,turbine,86,86,"front, longitudinal",,1600,108,,1998,147,3600,full,,,,continuously variable transmission (cvt),6.1,,euro 6,60,9.9,188,7.3,158,diesel,5.4,"independent, spring",disc,disc ventilated,"independent, spring",,j,japan,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [2th redesign],2016,2018,suv 5 doors,2.0 cvt 4wd,,,5,4610,1795,1735,2640,,,1551,225/60/r17,,,,1555,1545,220,2015,,1548,,,488,198,distributed injection (multipoint),,opposed,4,"10,5",petrol,4,none,84,90,"front, longitudinal",,4200,110,,1995,150,6200,full,,,,continuously variable transmission (cvt),8.2,,euro 5,60,11.8,192,11.4,,95,6.4,"independent, spring",disc,disc ventilated,"independent, spring",,j,japan,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [2th redesign],2016,2018,suv 5 doors,2.0 cvt 4wd,,,5,4610,1795,1735,2640,,,1702,225/55/r18,,,,1555,1545,220,2110,,1548,,,488,350,direct injection (direct),,opposed,4,"10,6",petrol,4,turbine,86,86,"front, longitudinal",,2400,177,,1998,241,5600,full,,,,continuously variable transmission (cvt),8.5,,euro 5,60,7.5,221,11.2,,95,7,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,j,japan,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [2th redesign],2016,2018,suv 5 doors,2.0 mt 4wd,,,5,4610,1795,1735,2640,,,1562,225/60/r17,,,,1555,1545,220,2080,,1548,,,488,350,,,opposed,4,"15,2",diesel,4,turbine,86,86,"front, longitudinal",,1600,108,,1998,147,3600,full,,6,,manual,5.7,,euro 6,60,9.9,190,7.1,148,diesel,4.9,"independent, spring",disc,disc ventilated,"independent, spring",,j,japan,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [2th redesign],2016,2018,suv 5 doors,2.0 mt 4wd,,,5,4610,1795,1735,2640,,,1551,225/60/r17,,,,1555,1545,220,2015,,1548,,,488,198,distributed injection (multipoint),,opposed,4,"10,5",petrol,4,none,84,90,"front, longitudinal",,4200,110,,1995,150,6200,full,,6,,manual,8,,euro 5,60,10.6,190,10.4,,95,6.7,"independent, spring",disc,disc ventilated,"independent, spring",,j,japan,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [2th redesign],2016,2018,suv 5 doors,2.5 cvt 4wd,,,5,4610,1795,1735,2640,,,1585,225/60/r17,,,,1555,1545,220,2015,,1548,,,488,235,distributed injection (multipoint),,opposed,4,10,petrol,4,none,94,90,"front, longitudinal",,4000,126,,2498,171,5800,full,,,,continuously variable transmission (cvt),8.3,,euro 5,60,9.8,197,10.9,,95,6.8,"independent, spring",disc,disc ventilated,"independent, spring",,j,japan,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [2th redesign],2016,2018,suv 5 doors,2.5 mt 4wd,,,5,4610,1795,1735,2640,,,1507,225/60/r17,,,,1555,1545,220,2015,,1548,,,488,235,distributed injection (multipoint),,opposed,4,10,petrol,4,none,94,90,"front, longitudinal",,4000,126,,2498,171,5800,full,,6,,manual,8.4,,euro 5,60,9.9,196,10.7,,95,6.8,"independent, spring",disc,disc ventilated,"independent, spring",,j,japan,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [redesign],2016,2018,crossover,2.0 xt awd cvt,crossover,,5,4595,1795,1735,2640,1545,1555,1722,,220,,,,,,2110,,1548,,,1548,350,direct injection,,opposed,4,,gasoline,4,,,,,,3600,,present,1998,241,5600,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.5,540|860,euro v,60,7.5,221,11.2,,95,7,"independent, double wishbone, spring, stabilizer bar",ventilated disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [redesign],2016,2018,crossover,2.0i awd 6mt,crossover,,5,4610,1795,1735,2640,1545,1555,1621,,220,,,,,,2015,,1548,,,1548,198,multi-point fuel injection,,opposed,4,,gasoline,4,,,,,,4200,,present,1995,150,6200,all wheel drive (awd),,6,10.6,manual,8,580|900,euro v,60,10.6,190,10.4,,95,6.7,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [redesign],2016,2018,crossover,2.0i awd cvt,crossover,,5,4610,1795,1735,2640,1545,1555,1621,,220,,,,,,2015,,1548,,,1548,198,multi-point fuel injection,,opposed,4,,gasoline,4,,,,,,4200,,present,1995,150,6200,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.2,530|940,euro v,60,11.8,192,11.4,,95,6.4,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [redesign],2016,2018,crossover,2.0i-l awd cvt,crossover,,5,4610,1795,1735,2640,1545,1555,1621,,220,,,,,,2015,,1548,,,1548,198,multi-point fuel injection,,opposed,4,,gasoline,4,,,,,,4200,,present,1995,150,6200,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.2,530|940,euro v,60,11.8,192,11.4,,95,6.4,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [redesign],2016,2018,crossover,2.0i-l awd mt,crossover,,5,4610,1795,1735,2640,1545,1550,1555,,220,3515,460,,,,2015,,1548,,,489,198,multi-point fuel injection,,opposed,4,,gasoline,4,,,,,,4200,,present,1995,150,6200,all wheel drive (awd),,6,10.6,manual,8.2,530|940,euro v,60,11.8,192,11.4,,95,6.4,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [redesign],2016,2018,crossover,2.0i-s awd cvt,crossover,,5,4595,1795,1735,2640,1545,1555,1621,,220,,,,,,2015,,1548,,,489,198,multi-point fuel injection,,opposed,4,,gasoline,4,,,,,,4200,,present,1995,150,6200,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.2,530|940,euro v,60,11.8,192,11.4,,95,6.4,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,4 generation [redesign],2016,2018,crossover,2.5i-l awd cvt,crossover,,5,4610,1795,1735,2640,1545,1555,1626,,220,,,,,,2015,,1548,,,1548,235,multi-point fuel injection,,opposed,4,,gasoline,4,,,,,,4000,,present,2498,171,5800,all wheel drive (awd),,,10.6,continuously variable transmission (cvt),8.3,550|880,euro v,60,9.8,197,10.9,,95,6.8,"independent, double wishbone, spring, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,5,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,5 generation,2018,2020,crossover,2.0 cvt awd,crossover,,5,4625,1815,1715,2670,1565,1570,1591,,,3323,632,,,,2223,1165/1130,1775,,,505,196,direct injection,,opposed,4,,gasoline,4,,90,84,,,4000,,,1995,150,6200,all wheel drive (awd),,,,continuously variable transmission (cvt),7.2,"700|1,020",,63,10.3,193,9,,95,6.2,"independent, a-shaped lever, helical springs, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, dampers, helical springs, stabilizer bar",,,,,,,,,,146204,58812,15429,220445
subaru forester,subaru,forester,5 generation,2018,2020,crossover,2.5 cvt awd,crossover,,5,4625,1815,1715,2670,1565,1570,1622,,,3623,601,,,,2223,1165/1130,1775,,,505,239,direct injection,,opposed,4,,gasoline,4,,90,94,,,4400,,,2498,185,5800,all wheel drive (awd),,,,continuously variable transmission (cvt),7.4,"680|1,000",,63,9.5,207,9.3,,95,6.3,"independent, a-shaped lever, helical springs, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, dampers, helical springs, stabilizer bar",,,,,,,,,,146204,58812,15429,220445
subaru impreza,subaru,impreza,1 generation,1992,1996,coupe,1.5 at,coupe,,5,4350,1690,1410,2520,1470,1450,1335,,150,,,,,,,,365,,,365,129,multi-point fuel injection,,opposed,4,,gasoline,4,,85,66,,,4500,,,1493,97,6000,front wheel drive,,4,,automatic,,"to,650",,50,,,,,95,7.7,stabilizer bar,drum,ventilated disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,coupe,1.5 mt,coupe,,5,4350,1690,1410,2520,1470,1450,1295,,150,,,,,,,,365,,,365,129,multi-point fuel injection,,opposed,4,,gasoline,4,,85,66,,,4500,,,1493,97,6000,front wheel drive,,5,,manual,,"to,790",,50,,,,,95,6.3,stabilizer bar,drum,ventilated disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,coupe,1.6 at 4wd,coupe,,5,4350,1690,1410,2520,1470,1450,1120,,150,,,,,,,,365,,,365,138,multi-point fuel injection,,opposed,4,,gasoline,4,,87,65,,,4500,,,1597,100,6000,all wheel drive (awd),,4,,automatic,,"to,600",,50,,,,,95,8.4,stabilizer bar,drum,ventilated disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,coupe,1.6 at 4wd,coupe,,5,4350,1690,1410,2520,1470,1450,,,150,,,,,,,,365,,,365,128,multi-point fuel injection,,opposed,4,,gasoline,4,,87,65,,,4000,,,1597,90,5600,all wheel drive (awd),,4,,automatic,,,,50,,,,,95,,stabilizer bar,drum,ventilated disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,coupe,1.6 mt,coupe,,5,4374,1690,1410,2520,1460,1455,1050,,150,,,,,,1680,,365,,,365,128,multi-point fuel injection,,opposed,4,,gasoline,4,,87,65,,,4000,,,1597,90,5600,front wheel drive,,5,,manual,,460|740,,50,12.3,175,10.9,,95,6.8,stabilizer bar,drum,ventilated disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,coupe,1.6 mt 4wd,coupe,,5,4350,1690,1410,2520,1470,1450,1080,,150,,,,,,,,365,,,365,138,multi-point fuel injection,,opposed,4,,gasoline,4,,87,65,,,4500,,,1597,100,6000,all wheel drive (awd),,5,,manual,,"to,740",,50,,,,,95,6.8,stabilizer bar,drum,ventilated disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,coupe,1.6 mt 4wd,coupe,,5,4350,1690,1410,2520,1470,1450,1115,,150,,,,,,1680,,365,,,365,128,multi-point fuel injection,,opposed,4,,gasoline,4,,87,65,,,4000,,,1597,90,5600,all wheel drive (awd),,5,,manual,,460|740,,50,12.3,175,10.9,,95,6.8,stabilizer bar,drum,ventilated disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,sedan,1.5 at,sedan,,5,4350,1690,1415,2520,1460,1455,1070,,165,,,,,,,,365,,,365,129,multi-point fuel injection,,opposed,4,,gasoline,4,,85,66,,,4500,,,1493,97,6000,front wheel drive,,4,,automatic,,"to,650",,50,,,,,95,7.7,stabilizer bar,drum,disc,wishbone,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,sedan,1.5 mt,sedan,,5,4350,1690,1415,2520,1460,1455,1020,,165,,,,,,,,365,,,365,129,multi-point fuel injection,,opposed,4,,gasoline,4,,85,66,,,4500,,,1493,97,6000,front wheel drive,,5,,manual,,"to,790",,50,,,,,95,6.3,stabilizer bar,drum,disc,wishbone,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,sedan,1.6 at,sedan,,5,4350,1690,1415,2520,1460,1455,1080,,165,,540,,,,1620,,365,,,365,137,multi-point fuel injection,,opposed,4,,gasoline,4,,87,65,,,4000,,,1597,90,5600,front wheel drive,,4,,automatic,,,,50,,,,,95,,stabilizer bar,drum,disc,wishbone,,,,,,,,,,466578,111532,26585,604695
subaru impreza,subaru,impreza,1 generation,1992,1996,sedan,1.6 at 4wd,sedan,,5,4350,1690,1415,2520,1460,1455,1130,,150,,,,,,,,353,,,353,138,multi-point fuel injection,,opposed,4,,gasoline,4,,88,66,,,4500,,,1597,100,6000,all wheel drive (awd),,4,,automatic,,"to,590",,50,,,,,95,8.5,wishbone,drum,disc,stabilizer bar,,,,,,,,,,466578,111532,26585,604695
