make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
volkswagen 181,volkswagen,181,1 generation,1969,1979,cabriolet,1.5 mt,,,4,3780,1640,1620,2400,,,,,,,,1380,1350,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,germany,4,,,,,,231,21,8,260
volkswagen 181,volkswagen,181,1 generation,1969,1979,cabriolet,1.6 mt,,,4,3780,1640,1620,2400,,,,,,,,1380,1350,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,germany,4,,,,,,231,21,8,260
volkswagen 181,volkswagen,181,1 generation,1969,1979,cabriolet,1.6 mt,,,4,3780,1640,1620,2400,,,,,,,,1380,1350,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,germany,4,,,,,,231,21,8,260
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,cabriolet,1.1 mt,cabriolet,,4,4070,1550,1550,2400,1290,1250,800,,,,,,,,,,140,,,140,67,carburetor,,opposed,4,,gasoline,2,,75,64,,,2000,,,1131,25,3300,rear wheel drive,,4,,manual,,,,40,50,105,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.4 mt,,,4,4081,1724,1498,2508,,,1160,195/65/r15,,,,1494,1508,130,1620,,,,,210,126,distributed injection (multipoint),,inline,4,10,petrol,4,none,76,75,,,3800,55,,1390,75,5000,front wheel drive,,5,,manual,7,,,55,14.6,161,9.5,,95,5.8,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.6 at,,,4,4081,1724,1498,2508,,,1290,195/65/r15,,,,1494,1508,130,1620,,,,,210,148,distributed injection (multipoint),,inline,4,"10,5",petrol,2,none,81,77,,,3800,75,,1595,102,5600,front wheel drive,,4,,automatic,8.3,,,55,13.2,175,11.5,,95,6.5,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.6 mt,,,4,4081,1724,1498,2508,,,1205,195/65/r15,,,,1494,1508,130,1630,,,,,210,145,distributed injection (multipoint),,inline,4,10,petrol,2,none,81,77,,,3800,74,,1595,100,5600,front wheel drive,,5,,manual,7.5,,,55,11,178,11.1,,95,6.3,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.6 mt,,,4,4081,1724,1498,2508,,,1205,195/65/r15,,,,1494,1508,130,1620,,,,,210,148,distributed injection (multipoint),,inline,4,"10,5",petrol,2,none,81,77,,,3800,75,,1595,102,5600,front wheel drive,,5,,manual,7.5,,,55,11.6,179,10.3,,95,5.9,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.8 at,,,4,4081,1724,1498,2508,,,1290,205/55/r16,,,,1494,1508,109,1680,,,,,210,220,distributed injection (multipoint),,inline,4,"9,5",petrol,5,turbine,81,86,,,1750,110,,1781,150,5800,front wheel drive,,5,,automatic,9,,,55,9.5,199,12.8,,95,6.9,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.8 mt,,,4,4081,1724,1498,2508,,,1290,205/55/r16,,,,1494,1508,109,1680,,,,,210,220,distributed injection (multipoint),,inline,4,"9,5",petrol,5,turbine,81,86,,,1750,110,,1781,150,5800,front wheel drive,,5,,manual,8.3,,,55,9,203,11.1,,95,6.3,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.8 mt,,,4,4081,1724,1498,2508,,,1290,205/55/r16,,,,1494,1508,109,1680,,,,,210,235,distributed injection (multipoint),,inline,4,"9,5",petrol,5,turbine,81,86,,,1950,132,,1781,180,5500,front wheel drive,,6,,manual,9.4,,,55,7.4,210,12.2,,95,6.5,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.9 at,,,4,4081,1724,1498,2508,,,1326,205/55/r16,,,,1494,1508,130,1675,,,,,210,240,,,inline,4,19,diesel,2,turbine,79,95,,,1800,77,,1896,105,4000,front wheel drive,,4,,automatic,5.5,,,55,12,179,9.4,,diesel,4.3,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.9 at,,,4,4081,1724,1498,2508,,,1250,205/55/r16,,,,1494,1508,130,1675,,,,,210,210,,,inline,4,"19,5",diesel,2,turbine,79,95,,,1900,66,,1896,90,4000,front wheel drive,,4,,automatic,6.5,,,55,14.4,168,9.1,,diesel,5,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.9 mt,,,4,4081,1724,1498,2508,,,1309,205/55/r16,,,,1494,1508,130,1780,,,,,210,240,,,inline,4,19,diesel,2,turbine,79,95,,,1800,74,,1896,101,4000,front wheel drive,,5,,manual,5.1,,,55,12.4,178,6.6,,diesel,4.3,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.9 mt,,,4,4081,1724,1498,2508,,,1266,205/55/r16,,,,1494,1508,130,1675,,,,,210,240,,,inline,4,19,diesel,2,turbine,79,95,,,1800,77,,1896,105,4000,front wheel drive,,5,,manual,5.4,,,55,11.5,180,6.8,,diesel,4.6,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,1.9 mt,,,4,4081,1724,1498,2508,,,1223,205/55/r16,,,,1494,1508,130,1675,,,,,210,210,,,inline,4,"19,5",diesel,2,turbine,79,95,,,1900,66,,1896,90,4000,front wheel drive,,5,,manual,5.2,,,55,13.1,171,6.8,,diesel,4.3,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,2.0 at,,,4,4081,1724,1498,2508,,,1245,195/65/r15,,,,1494,1508,130,1665,,,,,210,172,distributed injection (multipoint),,inline,4,"10,3",petrol,2,none,82,92,"front, cross-section",,3200,85,,1984,115,5400,front wheel drive,,4,,automatic,,,,55,12.9,182,13.2,,95,7.2,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,2.0 mt,,,4,4081,1724,1498,2508,,,1220,195/65/r15,,,,1494,1508,130,1650,,,,,210,172,distributed injection (multipoint),,inline,4,"10,3",petrol,2,none,82,92,"front, cross-section",,3200,85,,1984,115,5400,front wheel drive,,5,,manual,8.7,,,55,10.9,185,11.9,,95,6.8,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,2.3 mt,,,4,4081,1724,1498,2508,,,1340,205/55/r16,,,,1494,1508,109,1770,,,,,210,220,distributed injection (multipoint),,v-type,5,"10,8",petrol,4,none,81,90,,,3300,125,,2324,170,6200,front wheel drive,,5,,manual,8.9,,,55,8.7,211,12.4,,98,6.8,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,hatchback 3 doors,3.2 mt 4wd,,,4,4081,1724,1498,2508,,,1515,235/40/r18,,,,1494,1508,109,1815,,,,,210,320,distributed injection (multipoint),,inline,6,"10,8",petrol,4,none,84,95,,,3000,165,,3189,224,6200,full,,6,,manual,12,,,55,6.7,225,16.7,,95,9.2,"independent, spring",disc,disc ventilated,"independent, spring",,c,germany,3,05-Apr,euroncap,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1 generation,1946,1953,sedan,1.1 mt,sedan,,4,4070,1550,1550,2400,1290,1250,730,,,,,,,,,,140,,,140,67,carburetor,,opposed,4,,gasoline,2,,75,64,,,2000,,,1131,25,3300,rear wheel drive,,4,,manual,,,,40,50,105,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,cabriolet,1.2 mt l,cabriolet,,4,4090,1550,1500,2400,1308,1349,760,,,,,,,,,,,,,,74,carburetor,,opposed,4,,gasoline,2,,77,64,,,1700,,,1192,34,3800,rear wheel drive,,4,,manual,,,,,30,120,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,cabriolet,1.3 amt,cabriolet,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,86,carburetor,,opposed,4,,gasoline,2,,77,69,,,3000,,,1285,44,4100,rear wheel drive,,3,,robot,,,,,32,122,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,cabriolet,1.3 mt,cabriolet,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,86,carburetor,,opposed,4,,gasoline,2,,77,69,,,3000,,,1285,44,4100,rear wheel drive,,4,,manual,,,,,25,127,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,cabriolet,1.6 amt,cabriolet,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,3,,robot,,,,,24,130,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,cabriolet,1.6 mt,cabriolet,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,4,,manual,,,,,21,135,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,sedan 2-doors,1.2 mt l,sedan,,4,4090,1550,1500,2400,1308,1349,760,,,,,,,,,,,,,,74,carburetor,,opposed,4,,gasoline,2,,77,64,,,1700,,,1192,34,3800,rear wheel drive,,4,,manual,,,,,30,120,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,sedan 2-doors,1.3 amt,sedan,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,86,carburetor,,opposed,4,,gasoline,2,,77,69,,,3000,,,1285,44,4100,rear wheel drive,,3,,robot,,,,,32,122,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,sedan 2-doors,1.3 mt,sedan,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,86,carburetor,,opposed,4,,gasoline,2,,77,69,,,3000,,,1285,44,4100,rear wheel drive,,4,,manual,,,,,25,127,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,sedan 2-doors,1.6 amt,sedan,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,3,,robot,,,,,24,130,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200 [4th redesign],1973,1985,sedan 2-doors,1.6 mt,sedan,,4,4060,1550,1500,2400,1308,1349,820,,,,,,,,,,,,,,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,4,,manual,,,,,21,135,,,92,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,"independent, torsion",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.2 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,4,,manual,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion, double wishbone",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.2 saxomat,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,3,,robot,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.3 amt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,3,,robot,,,,40,33,117,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.3 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,4,,manual,,,,40,28,122,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.5 amt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,100,carburetor,,opposed,4,,gasoline,2,,83,69,,,2000,,,1493,44,4000,rear wheel drive,,3,,robot,,,,40,28,123,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.5 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,100,carburetor,,opposed,4,,gasoline,2,,83,69,,,2000,,,1493,44,4000,rear wheel drive,,4,,manual,,,,40,23,128,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.6 amt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,3,,robot,,,,40,24,130,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,cabriolet,1.6 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,4,,manual,,,,40,21,135,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.2 mt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,4,,manual,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,"independent, torsion, double wishbone",,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.2 saxomat,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,3,,robot,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.3 amt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,3,,robot,,,,40,33,117,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.3 mt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,4,,manual,,,,40,28,122,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.5 amt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,100,carburetor,,opposed,4,,gasoline,2,,83,69,,,2000,,,1493,44,4000,rear wheel drive,,3,,robot,,,,40,28,123,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.5 mt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,100,carburetor,,opposed,4,,gasoline,2,,83,69,,,2000,,,1493,44,4000,rear wheel drive,,4,,manual,,,,40,23,128,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.6 amt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,3,,robot,,,,40,24,130,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [2th redesign],1968,1973,sedan,1.6 mt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,106,carburetor,,opposed,4,,gasoline,2,,85,69,,,2800,,,1584,50,4000,rear wheel drive,,4,,manual,,,,40,21,135,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,cabriolet,1.2 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,75,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,30,3400,rear wheel drive,,4,,manual,,,,40,38,112,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,cabriolet,1.2 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,4,,manual,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,cabriolet,1.2 saxomat,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,3,,robot,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,cabriolet,1.3 amt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,3,,robot,,,,40,33,117,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,cabriolet,1.3 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,4,,manual,,,,40,28,122,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,cabriolet,1.5 amt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,100,carburetor,,opposed,4,,gasoline,2,,83,69,,,2000,,,1493,44,4000,rear wheel drive,,3,,robot,,,,40,28,123,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,cabriolet,1.5 mt,cabriolet,,4,4070,1550,1550,2400,1316,1358,870,,,,,,,,,,140,,,140,100,carburetor,,opposed,4,,gasoline,2,,83,69,,,2000,,,1493,44,4000,rear wheel drive,,4,,manual,,,,40,23,128,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,sedan,1.2 mt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,75,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,30,3400,rear wheel drive,,4,,manual,,,,40,38,112,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,sedan,1.2 mt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,4,,manual,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,sedan,1.2 saxomat,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,82,carburetor,,opposed,4,,gasoline,2,,77,64,,,2000,,,1192,34,3600,rear wheel drive,,3,,robot,,,,40,33,115,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,sedan,1.3 amt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,3,,robot,,,,40,33,117,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,sedan,1.3 mt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,87,carburetor,,opposed,4,,gasoline,2,,77,69,,,2000,,,1285,40,3600,rear wheel drive,,4,,manual,,,,40,28,122,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,drum,torsion,,,,,,,,,,291074,526182,51977,869233
volkswagen beetle,volkswagen,beetle,1200/1300/1500 [redesign],1953,1968,sedan,1.5 amt,sedan,,4,4070,1550,1550,2400,1316,1358,820,,,,,,,,,,140,,,140,100,carburetor,,opposed,4,,gasoline,2,,83,69,,,2000,,,1493,44,4000,rear wheel drive,,3,,robot,,,,40,28,123,,,80,,"semi-dependent, trailing arms, transverse torsion bars",drum,disc,torsion,,,,,,,,,,291074,526182,51977,869233
