make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
caterham,21,1 generation,1994,2002,roadster,1.6 mt,roadster,,2,3800,1580,1150,2230,1320,1320,650,,110,,,,,,950,,250,,,250,150,injector,,inline,4,,gasoline,4,,80,79,,,3000,,,1588,117,6000,rear wheel drive,,6,11,manual,9.9,550|940,,66,6.4,190,12,,98,7,de-dion,disc,disc,helical springs,,,,,,,,,,315,7,21,343
caterham,21,1 generation,1994,2002,roadster,1.6 mt,roadster,,2,3800,1580,1150,2230,1320,1320,650,,110,,,,,,950,,250,,,250,149,injector,,inline,4,,gasoline,4,,80,79,,,3000,,,1588,133,7000,rear wheel drive,,6,11,manual,10.1,520|920,,66,6,200,12.6,,95,7.2,de-dion,disc,disc,helical springs,,,,,,,,,,315,7,21,343
caterham,21,1 generation,1994,2002,roadster,1.8 mt,roadster,,2,3800,1580,1150,2230,1320,1320,650,,110,,,,,,950,,250,,,250,165,injector,,inline,4,,gasoline,4,,80,89,,,3000,,,1795,124,5700,rear wheel drive,,6,11,manual,10,550|830,,66,6.3,200,12,,95,8,de-dion,disc,disc,helical springs,,,,,,,,,,315,7,21,343
caterham,21,1 generation,1994,2002,roadster,1.8 mt,roadster,,2,3800,1580,1150,2230,1320,1320,650,,110,,,,,,950,,250,,,250,167,injector,,inline,4,,gasoline,4,,80,89,,,3000,,,1795,140,6800,rear wheel drive,,6,11,manual,10.3,,,66,6.3,200,,,98,,de-dion,disc,disc,helical springs,,,,,,,,,,315,7,21,343
caterham,21,1 generation,1994,2002,roadster,1.8 mt,roadster,,2,3800,1580,1150,2230,1320,1320,650,,110,,,,,,950,,250,,,250,180,injector,,inline,4,,gasoline,4,,80,89,,,3000,,,1795,153,7000,rear wheel drive,,6,11,manual,,,,66,5.3,210,,,95,,de-dion,disc,disc,helical springs,,,,,,,,,,315,7,21,343
caterham,21,1 generation,1994,2002,roadster,1.8 mt,roadster,,2,3800,1580,1150,2230,1320,1320,650,,110,,,,,,,,250,,,250,203,injector,,inline,4,,gasoline,4,,80,89,,,3000,,,1795,190,7500,rear wheel drive,,6,11,manual,11.7,470|830,,66,5,220,14,,98,8,de-dion,disc,ventilated disc,helical springs,,,,,,,,,,315,7,21,343
