make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
vauxhall vectra,vauxhall,vectra,b,1995,2003,sedan,2.5 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,b,1995,2003,wagon 5-doors,1.6 mt,,,5,4490,1710,1490,2637,,,1266,195/65/r15,,,,1463,1464,140,1890,,1490,,,460,150,multi-point fuel injection,,inline,4,10,gasoline,4,none,79,81,"front, cross-section",,3600,74,,1598,100,3600,front wheel drive,,5,,manual,,,,60,13,km/h,10.3,,95,6.2,,disc,disc,"independent, spring",,d,great britain,5,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,b,1995,2003,wagon 5-doors,2.0 mt,,,5,4490,1710,1490,2637,,,1378,195/65/r15,,,,1463,1464,140,1960,,1490,,,460,188,multi-point fuel injection,,inline,4,"10,8",gasoline,4,none,86,86,"front, cross-section",,3400,100,,1998,136,3400,front wheel drive,,5,,manual,,,,60,10,km/h,12.4,,95,6.6,,disc,disc,"independent, spring",,d,great britain,5,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,b,1995,2003,wagon 5-doors,2.5 mt,,,5,4490,1710,1490,2637,,,1397,205/55/r16,,,,1463,1464,140,1965,,1490,,,460,230,multi-point fuel injection,,v-type,6,10,gasoline,4,none,81,79,"front, cross-section",,3200,125,,2498,170,3200,front wheel drive,,5,,manual,,,,60,9,km/h,14.3,,95,7.5,,disc,disc,"independent, spring",,d,great britain,5,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,1.8 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,1.9 cdti ecotec  automatic transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,1.9d mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,1.9d mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,2.0 16v turbo ecotec  mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,2.2 16v direct ecotec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,2.2 16v direct ecotec  mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,2.8 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,3.0d 3.0 v6 cdti 24v ecotec   automatic transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,hatchback 5-doors,3.0d v6 cdti 24v ecotec  mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
