make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
maserati,quattroporte,5 generation [redesign],2008,2012,sedan 4-doors,4.2 at,sedan,,4,5097,1885,1438,3064,1582,1595,1990,,,,,,,,2400,,450,,,450,460,multi-point fuel injection,,v-type,8,,gasoline,4,,92,79,,,7250,,,4244,400,7000,rear wheel drive,,6,12.3,automatic,14.7,410|860,euro v,90,5.6,218,22,,95,10.5,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, multi wishbone",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,5 generation [redesign],2008,2012,sport gt s sedan 4-doors,4.7 at,sedan,,4,5097,1885,1438,3064,1582,1595,1990,,,,,,,,2400,,450,,,450,490,multi-point fuel injection,,v-type,8,,gasoline,4,,94,84,,,7200,,,4691,440,7000,rear wheel drive,,6,12.3,automatic,15.7,380|830,euro v,90,5.1,285,23.9,,95,10.9,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, multi wishbone",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation,2012,2017,sedan 4-doors,diesel 3.0 at,sedan,,4,5262,1948,1481,3171,1634,1647,1885,,,,,,,,,,530,,,530,600,direct injection,,v-type,6,,diesel,4,turbo,83,92,,,2600,,present,2987,275,4000,rear wheel drive,,8,11.8,automatic,6.2,"900|1,350",euro v,70,6.4,250,7.8,,diesel,5.2,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation,2012,2017,sedan 4-doors,gts 3.8 at,sedan,,4,5262,1948,1481,3171,1634,1647,1900,,,,,,,,,,530,,,530,710,direct injection,,v-type,8,,gasoline,4,biturbo,86,80,,,3500,,present,3799,530,6800,rear wheel drive,,8,11.8,automatic,11.8,460|940,euro v,80,4.7,307,17.4,,98,8.5,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation,2012,2017,sedan 4-doors,s 3.0 at,sedan,,4,5262,1948,1481,3171,1634,1647,1860,,,,,,,,,,530,,,530,550,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,5000,,present,2979,410,5500,rear wheel drive,,8,11.8,automatic,10.5,,euro v,80,5.1,285,,,98,,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation,2012,2017,sedan 4-doors,s q4 3.0 at,sedan,,4,5262,1948,1481,3171,1634,1647,1920,,,,,,,,,,530,,,530,550,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,5000,,present,2979,410,5500,all wheel drive (awd),,8,11.8,automatic,10.6,"520|1,030",euro v,80,4.9,283,15.4,,98,7.8,"independent, multi wishbone",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,3.0 at,sedan,,4,5262,1948,1481,3171,1634,1647,1860,,,,,,,,,,530,,,530,500,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,4500,,present,2979,330,5000,rear wheel drive,,8,11.8,automatic,9.1,"610|1,180",euro vi,80,5.5,270,13.1,,98,6.8,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,3.0 at,sedan,,4,5262,1948,1481,3171,1634,1647,1860,,,,,,,,,,530,,,530,500,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,4500,,present,2979,350,5500,rear wheel drive,,8,11.8,automatic,9.1,"610|1,180",euro vi,80,5.5,270,13.1,,98,6.8,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,3.0 d at,sedan,,4,5262,1948,1481,3171,1634,1647,1925,,,,,,,,,,530,,,530,600,common rail,,v-type,6,,diesel,4,turbo,83,92,,,2600,,present,2987,250,4000,rear wheel drive,,8,11.8,automatic,6.2,"1,010|1,540",euro vi,80,6.8,240,7.9,,diesel,5.2,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,3.0 d at,sedan,,4,5262,1948,1481,3171,1634,1647,1925,,,,,,,,,,530,,,530,600,common rail,,v-type,6,,diesel,4,turbo,83,92,,,2600,,present,2987,275,4000,rear wheel drive,,8,11.8,automatic,6.2,"1,010|1,540",euro vi,80,6.4,252,7.9,,diesel,5.2,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,gts 3.8 at,sedan,,4,5262,1948,1481,3171,1634,1647,1900,,,,,,,,,,530,,,530,710,direct injection,,v-type,8,,gasoline,4,biturbo,86,80,,,3500,,present,3798,530,6800,rear wheel drive,,8,11.8,automatic,10.7,"510|1,010",euro vi,80,4.7,310,15.6,,98,7.9,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,s 3.0 at,sedan,,4,5262,1948,1481,3171,1634,1647,1860,,,,,,,,,,530,,,530,550,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,5000,,present,2979,410,5500,rear wheel drive,,8,11.8,automatic,9.6,"580|1,110",euro vi,80,5.1,286,13.8,,98,7.2,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,s 3.0 at,sedan,,4,5262,1948,1481,3171,1634,1647,1860,,,,,,,,,,530,,,530,580,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,4500,,present,2979,430,5750,rear wheel drive,,8,11.8,automatic,9.6,,euro vi,80,5,288,,,98,,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,s 3.0 at q4,sedan,,4,5262,1948,1481,3171,1634,1647,1860,,,,,,,,,,530,,,530,550,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,5000,,present,2979,410,5500,all wheel drive (awd),,8,11.8,automatic,9.6,"580|1,110",euro vi,80,5.1,286,13.8,,98,7.2,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,quattroporte,6 generation [redesign],2016,2020,sedan,s 3.0 at q4,sedan,,4,5262,1948,1481,3171,1634,1647,1920,,,,,,,,,,530,,,530,580,direct injection,,v-type,6,,gasoline,4,biturbo,86,84,,,4500,,present,2979,430,5750,all wheel drive (awd),,8,11.8,automatic,9.7,,euro vi,80,4.8,288,,,98,,"independent, multi wishbone, dampers, helical springs, stabilizer bar",ventilated disc,ventilated disc,"independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,6083,563,357,7003
maserati,shamal,1 generation,1989,1995,coupe,3.2 turbo mt,coupe,,4,4100,1850,1300,2400,1512,1550,1417,,,,,,,,1800,,420,,,420,436,multi-point fuel injection,,v-type,8,,gasoline,4,turbo,80,80,,,2800,,,3217,326,6000,rear wheel drive,,6,,manual,11.5,360|880,,80,5,270,22.2,,95,9.1,helical springs,disc,ventilated disc,strut,,,,,,,,,,57,0,1,58
maserati,spyder,1 generation,2001,2007,cabriolet,4.2 mt,cabriolet,,2,4303,1822,1305,2440,1525,1538,1720,,120,,,,,,1980,,300,,,300,451,multi-point fuel injection,,v-type,8,,gasoline,4,,92,80,,,4500,,,4244,390,7000,rear wheel drive,,6,,manual,15.9,440|880,,88,5,283,20,,95,10,helical springs,ventilated disc,ventilated disc,helical springs,,,,,,,,,,2794,385,154,3333
