make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
ferrari,f12berlinetta,1 generation,2012,2017,coupe,6.3 amt,coupe,,2,4618,1942,1273,2720,1665,1618,1525,,,,,,,,1630,702/823,,,,,690,direct injection,,v-type,12,,gasoline,4,,94,75,,,6000,,,6262,740,8250,rear wheel drive,,7,,robot,15,,euro v,92,3.1,340,,,98,,"independent, double wishbone, spring, stabilizer bar",disk ceramic,disk ceramic,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,60,3,4,67
ferrari,f12berlinetta,1 generation,2012,2017,tdf coupe 2-doors,6.3 amt,coupe,,2,4656,1961,1273,2720,1673,1648,1520,,,,310,,,,1830,,500,,,320,705,direct injection,,v-type,12,,gasoline,4,,94,75,,,6250,,,6262,780,8500,rear wheel drive,,7,,robot,15.4,,euro vi,92,2.9,340,,,98,,"independent, multi wishbone, dampers, helical springs, stabilizer bar","disc composite, ventilated","disc composite, ventilated","independent, double wishbone, dampers, helical springs, stabilizer bar",,,,,,,,,,60,3,4,67
ferrari,f430,1 generation,2004,2009,cabriolet spider,4.3 amt,,,2,4512,1923,1234,2600,,,1520,225/35/r19  285/35/r19,,,,1616,1669,110,1770,,,,,250,465,distributed injection (multipoint),,v-type,8,"11,3",petrol,4,none,92,81,central,,5250,360,,4308,490,8500,rear wheel drive,,6,,robot,,,,95,4.1,310,26.9,,95,13.3,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,s,italy,2,,,,,,7957,337,300,8594
ferrari,f430,1 generation,2004,2009,cabriolet spider,4.3 mt,,,2,4512,1923,1234,2600,,,1520,225/35/r19  285/35/r19,,,,1616,1669,120,1770,,,,,250,465,distributed injection (multipoint),,v-type,8,"11,3",petrol,4,none,92,81,central,,5250,360,,4308,490,8500,rear wheel drive,,6,,manual,18.3,,,95,4.1,310,26.9,,98,13.3,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,s,italy,2,,,,,,7957,337,300,8594
ferrari,f430,1 generation,2004,2009,coupe 2-doors,4.3 dgs,coupe,,2,4512,1923,1199,2600,1669,1616,1450,,,,,,,,,,250,,,250,465,injector,,v-type,8,,gasoline,4,,,,,,5250,,,4308,490,8500,rear wheel drive,,6,11,robot,18.3,,,95,4,310,,,98,,"independent, multi wishbone",disk ceramic,disk ceramic,"independent, multi wishbone",,,,,,,,,,7957,337,300,8594
ferrari,f430,1 generation,2004,2009,coupe 2-doors,4.3 mt,coupe,,2,4512,1923,1199,2600,1669,1616,1450,,,,,,,,,,250,,,250,465,injector,,v-type,8,,gasoline,4,,,,,,5250,,,4308,490,8500,rear wheel drive,,6,11,manual,18.3,,,95,4,315,,,98,,"independent, multi wishbone",disk ceramic,disk ceramic,"independent, multi wishbone",,,,,,,,,,7957,337,300,8594
ferrari,f430,1 generation,2004,2009,scuderia coupe 2-doors,4.3 dsg,coupe,,2,4512,1923,1214,2600,1669,1616,1350,,,,,,,,,,250,,,250,470,injector,,v-type,8,,gasoline,4,,92,81,,,5250,,,4308,510,8500,rear wheel drive,,6,,robot,,,euro v,95,3.6,320,,,98,,strut,ventilated disc,ventilated disc,strut,,,,,,,,,,7957,337,300,8594
ferrari,f430,1 generation,2004,2009,spider roadster,4.3 dsg,roadster,,2,4512,1923,1214,2600,1669,1616,1520,,,,,,,,,,250,,,250,465,injector,,v-type,8,,gasoline,4,,,,,,5250,,,4308,490,8500,rear wheel drive,,6,11,robot,18.3,,,95,4,310,,,98,,"independent, multi wishbone",disk ceramic,disk ceramic,"independent, multi wishbone",,,,,,,,,,7957,337,300,8594
ferrari,f430,1 generation,2004,2009,spider roadster,4.3 mt,roadster,,2,4512,1923,1214,2600,1669,1616,1520,,,,,,,,,,250,,,250,465,injector,,v-type,8,,gasoline,4,,,,,,5250,,,4308,490,8500,rear wheel drive,,6,11,manual,18.3,,,95,4,310,,,98,,"independent, multi wishbone",disk ceramic,disk ceramic,"independent, multi wishbone",,,,,,,,,,7957,337,300,8594
ferrari,ff,1 generation,2011,2016,coupe,6.3 amt,coupe,,4,4907,1953,1379,2990,1676,1660,1880,,,,,,,,,,450,,,450,683,direct injection,,v-type,12,,gasoline,4,,94,75,,,6000,,,6262,660,8000,all wheel drive (awd),,7,,robot,15.4,,,91,3.7,335,,,98,,"independent, multi wishbone",disk ceramic,disk ceramic,"independent, multi wishbone",,,,,,,,,,171,5,22,198
ferrari,ff,1 generation,2011,2016,hatchback 3 doors,6.3 amt 4wd,,,4,4907,1953,1379,2990,,,1880,245/35/r20  295/35/r20,,,,1660,1676,120,2200,,,,,450,683,direct injection (direct),,v-type,12,"12,3",petrol,4,none,94,75,"front, longitudinal",,6000,485,,6262,660,8000,full,,7,,robot,15.4,,,91,3.7,335,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,s,italy,3,,,,,,171,5,22,198
