make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
ssangyong korando family,ssangyong,korando family,1 generation,1988,1995,suv,2.5 mt d,crossover,,5,4500,1700,1720,2640,1340,1270,1651,,200,,,,,,2140,,,,,,148,multi-point fuel injection,,inline,4,,diesel,2,,94,90,,,2200,,,2498,79,4500,four wheel drive (4wd),,5,,manual,,,,75,,145,,,diesel,,helical springs,drum,ventilated disc,double wishbone,,,,,,,,,,6391,2012,337,8740
ssangyong korando sports,ssangyong,korando sports,1 generation,2011,2017,pickup double cabin,2.0 at 4wd,,,5,4990,1910,1790,3060,,,,225/75/r18,,,,1570,1570,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,south korea,4,,,,,,6391,2012,337,8740
ssangyong korando sports,ssangyong,korando sports,1 generation,2011,2017,pickup double cabin,2.0 mt 4wd,,,5,4990,1910,1790,3060,,,,225/75/r18,,,,1570,1570,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,south korea,4,,,,,,6391,2012,337,8740
ssangyong korando turismo,ssangyong,korando turismo,1 generation,2013,2019,minivan,2.0 at,,,7,5130,1915,1815,3000,,,,235/60/r17,,,,1620,1610,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,south korea,5,,,,,,6391,2012,337,8740
ssangyong korando turismo,ssangyong,korando turismo,1 generation,2013,2019,minivan,2.0 at 4wd,,,7,5130,1915,1815,3000,,,,235/60/r17,,,,1620,1610,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,south korea,5,,,,,,6391,2012,337,8740
ssangyong korando turismo,ssangyong,korando turismo,1 generation,2013,2019,minivan,2.0 mt,,,7,5130,1915,1815,3000,,,,235/60/r17,,,,1620,1610,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,south korea,5,,,,,,6391,2012,337,8740
ssangyong kyron,ssangyong,kyron,1 generation,2005,2007,suv,2.0 td at,crossover,,5,4660,1880,1740,2740,1570,1570,1825,,200,,,,,,2530,,2322,,,625,310,common rail,,inline,4,,diesel,4,turbo,,,,,2750,,,1998,141,4000,rear wheel drive,,5,,automatic,8.4,"710|1,060",,75,,166,10.6,,diesel,7.1,spring,disc,disc,"independent, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation,2005,2007,suv,2.0 td at awd,crossover,,5,4660,1880,1740,2740,1570,1570,1930,,200,,,,,,2530,,2322,,,625,310,common rail,,inline,4,,diesel,4,turbo,,,,,2750,,,1998,141,4000,four wheel drive (4wd),,5,,automatic,8.7,"640|1,070",,75,,,11.7,,diesel,7,spring,disc,disc,"independent, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation,2005,2007,suv,2.0 td mt,crossover,,5,4660,1880,1740,2740,1570,1570,1825,,200,,,,,,2530,,2322,,,625,310,common rail,,inline,4,,diesel,4,turbo,,,,,2750,,,1998,141,4000,rear wheel drive,,5,,manual,7.7,"760|1,190",,75,16.2,167,9.9,,diesel,6.3,spring,disc,disc,"independent, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation,2005,2007,suv,2.0 td mt awd,crossover,,5,4660,1880,1740,2740,1570,1570,1930,,200,,,,,,2530,,2322,,,625,310,common rail,,inline,4,,diesel,4,turbo,,,,,2750,,,1998,141,4000,four wheel drive (4wd),,5,,manual,7.7,"760|1,190",,75,16.2,167,9.9,,diesel,6.3,spring,disc,disc,"independent, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation,2005,2007,suv,2.7 td at awd,crossover,,5,4660,1880,1740,2740,1570,1570,,,232,,,,,,2300,,2322,,,625,340,common rail,,inline,5,,diesel,4,turbo,,,,,1800,,,2696,165,4000,four wheel drive (4wd),,5,,automatic,,,,75,,,,,diesel,,spring,disc,disc,"independent, spring",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation,2005,2007,suv,2.7 td mt awd,crossover,,5,4660,1880,1740,2740,1570,1570,1968,,232,,,,,,2300,,2322,,,625,340,common rail,,inline,5,,diesel,4,turbo,,,,,1800,,,2696,165,4000,four wheel drive (4wd),,5,,manual,9.5,680|870,,75,11.5,179,11.1,,diesel,8.6,spring,disc,disc,"independent, spring",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation,2005,2007,suv,3.2 at awd,crossover,,5,4660,1880,1740,2740,1570,1570,1975,,232,,,,,,2530,,2322,,,625,312,multi-point fuel injection,,inline,6,,gasoline,4,,,,,,4000,,,3199,220,6100,four wheel drive (4wd),,5,,automatic,15.1,390|600,,75,10.9,188,19.2,,95,12.6,spring,disc,disc,"independent, spring",,,,,,,,,,3938,1651,273,5862
